Nome,Endereço,Cidade,Avaliação,Tipos,Latitude,Longitude,Place_ID
Bella Aurora,"Rodovia Raposo Tavares Km 56.5, SP, 18130-970, Brasil","São Roque, SP",4.6,"atração turística, adega, alimentação, loja, ponto de interesse, estabelecimento",-235.538.653,-4.710.514.999.999.990,ChIJQ8Vw9gINz5QRLYb_GiPX4zc
Museu do Vinho Canguera,"R. Walter Martins Carneiro, 105 - Canguera, São Roque - SP, Brasil","São Roque, SP",4.6,"museu, ponto de interesse, estabelecimento",-236.008.309,-4.716.236.809.999.990,ChIJjwxdTqtzz5QRaf2IDZznwDU
Terra do Vinho,"Rua Dr. Durval Villaça, 300 - Jardim Villaca, São Roque - SP, 18135-180, Brasil","São Roque, SP",4.6,"adega, loja, alimentação, ponto de interesse, estabelecimento",-235.482.959,-471.243.591,ChIJVbRaeTkNz5QRpuaXykhvHys
Vinícola Casa da Árvore,"Rodovia Prefeito Quintino de Lima, km 1,5 - São Roque, SP, 18136-000, Brasil","São Roque, SP",4.4,"alimentação, ponto de interesse, estabelecimento",-235.504.816,-47.144.388,ChIJExle27dyz5QRnN4h4_Qu4r4
TORRE DE TRANSMISSÃO,"São Roque, SP, Brasil","São Roque, SP",4.0,"parque, ponto de interesse, estabelecimento",-235.390.176,-471.471.968,ChIJb9lR4hBzz5QRS5NEZZCeIiM
Fonte do Vinho Eterno,"R. Benedito Silvino de Camargo, 253 - Canguera, São Roque - SP, 18145-040, Brasil","São Roque, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-236.089.122,-471.646.265,ChIJ9fC3yaxzz5QRRLqLpvdwzyI
"Parque Ecológico e de Lazer ""Gustavo Simioni"" (Prainha de Sertãozinho)","Av. Dr. Romeu Bonini, s/nº - Água Vermelha, Sertãozinho - SP, 14175-300, Brasil","Sertãozinho, SP",4.5,"atração turística, parque, ponto de interesse, estabelecimento",-211.281.418,-480.410.799,ChIJayEps32euZQRSr0tQgd7tOk
Praça 21 de Abril,"R. Aprígio de Araújo, s/n - Centro, Sertãozinho - SP, 14160-590, Brasil","Sertãozinho, SP",4.7,"parque, ponto de interesse, estabelecimento",-211.375.484,-479.915.894,ChIJ02dYcDCZuZQRt1fxp-V_W_I
Parque Do Cristo Salvador,"R. Amélia Dandaro Rodrigues, 605 - Cidade Jardim, Sertãozinho - SP, 14169-420, Brasil","Sertãozinho, SP",4.6,"atração turística, parque, ponto de interesse, estabelecimento",-211.527.279,-479.670.803,ChIJE9F9zPCYuZQRuaz76djsSwk
Monte do Clamor,"FPWH+MR Suzano - Palmeiras de São Paulo - Boa Vista Paulista, Suzano - SP, Brasil","Suzano, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-23.503.345,-46.270.379,ChIJTWy0YxF5zpQRkaRj0fHqAL0
Parque Municipal Max Feffer,"Parque Max Feffer - Jardim Imperador, Suzano - SP, Brasil","Suzano, SP",4.7,"parque, ponto de interesse, estabelecimento",-235.301.564,-463.217.562,ChIJ1Wdptgp7zpQR7-MK9XW1HEo
Pedra Do Estudante,"Estr. Fazenda Viaduto - Fazenda Aya, Suzano - SP, 08650-245, Brasil","Suzano, SP",4.6,"atração turística, ponto de interesse, estabelecimento",-236.171.237,-4.633.301.360.000.000,ChIJBUZzWVFwzpQRZ0D1SUFOEvE
Praça Cidade das Flores,"R. dos Três Poderes, 2-84 - Jardim Paulista, Suzano - SP, 08675-225, Brasil","Suzano, SP",4.4,"parque, ponto de interesse, estabelecimento",-235.473.196,-46.309.672,ChIJ-2K81HV6zpQRE5601rOC5NM
Parque do Mirante - Profª. Bianca Carla Nunes da Silva,"Sesc, Suzano - SP, 08621-030, Brasil","Suzano, SP",4.5,"parque, ponto de interesse, estabelecimento",-235.089.932,-463.070.227,ChIJTcQLCqB7zpQRC0u7ykHM8p4
Magic City,"Estr. do Pavoeiro, 8870 - Clube dos Oficiais, Suzano - SP, 08635-445, Brasil","Suzano, SP",4.4,"parque de diversões, parque, hospedagem, ponto de interesse, estabelecimento",-237.088.523,-463.115.287,ChIJvfzFk84MzpQRr9_jf2n127o
GCM Base Parque Max Feffer,"Av. Sen. Roberto Símonsen, 90 - Jardim Imperador, Suzano - SP, 08673-270, Brasil","Suzano, SP",4.3,"parque, ponto de interesse, estabelecimento",-235.319.507,-463.236.088,ChIJlcDDdl56zpQREeZ4koLioos
Blue Beach Thermas Park,"R. Rocha, 62 - Meu Cantinho, Suzano - SP, 08664-650, Brasil","Suzano, SP",4.4,"parque de diversões, parque, restaurante, alimentação, ponto de interesse, estabelecimento",-235.729.237,-463.267.007,ChIJhU0Gu0dxzpQRcJ09qxsMzgw
Viveiro Municipal,"Av. Sen. Roberto Símonsen, 340 - Jardim Imperador, Suzano - SP, 08673-270, Brasil","Suzano, SP",4.8,"parque, ponto de interesse, estabelecimento",-235.333.308,-463.203.616,ChIJheRbIRh7zpQRjNfjswxnblY
Praça do Sol Nascente,"R. Baruel, 2494 - Vila Sol Nascente, Suzano - SP, Brasil","Suzano, SP",4.0,"parque, ponto de interesse, estabelecimento",-235.586.681,-4.629.969.939.999.990,ChIJsYOSjrtwzpQR7h8l6mCV-eQ
Puppy Play - Suzano Shopping,"R. Sete de Setembro, 555 - Jardim Iraí, Suzano - SP, 08674-210, Brasil","Suzano, SP",4.3,"parque de diversões, parque, ponto de interesse, estabelecimento",-235.432.023,-46.318.481,ChIJcb8iTHt6zpQRT4A62PseMAs
Sítio São Paulo,"R. Avelino Mariano Pena, 1353 - Parque Cerejeiras, Suzano - SP, 08630-180, Brasil","Suzano, SP",4.2,"acampamento, agência de viagens, parque, hospedagem, restaurante, alimentação, ponto de interesse, estabelecimento",-236.422.072,-463.335.879,ChIJtQixlS9yzpQRbekad7jZFl4
Praça dos Expedicionários Antônio Gárcia,"R. Gen. Francisco Glicério, 54 - Centro, Suzano - SP, 08674-002, Brasil","Suzano, SP",4.4,"parque, ponto de interesse, estabelecimento",-235.414.603,-463.106.497,ChIJW1mC3dF7zpQRr_2KNmX5No4
D'G Turismo e Eventos,"Rua: Tókio, 1240 - Cidade Edson, Suzano - SP, 08665-520, Brasil","Suzano, SP",1.0,"agência de viagens, ponto de interesse, estabelecimento",-235.642.406,-463.121.261,ChIJB9gkCBhxzpQRQhDMqFG3rI0
CAMPING DO FUNDO,"Estr. Quarta Divisão, 257 - Jardim Das Lavras, Suzano - SP, 08640-536, Brasil","Suzano, SP",4.7,"acampamento, parque, hospedagem, ponto de interesse, estabelecimento",-23.695.363,-46.285.283,ChIJbSmUGSoNzpQRVgsDmgY6x0I
Parque Natural Municipal Nascentes de Paranapiacaba,"R. Direita, 371 - Paranapiacaba, Santo André - SP, 09150-090, Brasil","Suzano, SP",4.7,"atração turística, parque, ponto de interesse, estabelecimento",-237.796.177,-462.990.468,ChIJ46579KMOzpQRiCDVTTXYBlQ
Parque Ecológico Municipal Maria Tuca,"VIA MUNICIPAL JOAO BATISTA LISBOA, SN Com acesso pelo Km 117,8 da Rodovia Antônio Romano Schincariol (SP-127 - BAIRRO DOS FRAGAS, Tatuí - SP, 18270-001, Brasil","Tatuí, SP",4.0,"parque de diversões, parque, ponto de interesse, estabelecimento",-233.341.028,-479.008.692,ChIJva_3H23YxZQRlTQ_SNrekDk
Museu Histórico Paulo Setúbal,"⛉ Praça Manoel Guedes, 98 - Centro, Tatuí - SP, 18270-300, Brasil","Tatuí, SP",4.6,"prefeitura, museu, escritório do governo local, ponto de interesse, estabelecimento",-23.347.228,-478.497.776,ChIJVVVVVTLZxZQRy_e-L43Gry4
Monumento aos Seresteiros,"R. José Bonifácio, 106 - Centro, Tatuí - SP, 18270-200, Brasil","Tatuí, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-233.473.652,-478.500.784,ChIJWxi0iOXZxZQRkGSM6uR1hM0
Centro Hípico de Tatuí,"no trevo do Ceagesp, entre no acesso pela marginal - Rodovia. Senador Laurindo Dias Minhoto, km24 - a direita, Tatuí - SP, 18270-002, Brasil","Tatuí, SP",4.8,"atração turística, ponto de interesse, estabelecimento",-233.543.018,-478.231.638,ChIJ63Nep-rexZQRIz5nVdzZcEc
Praça Ayrton Senna,"579, R. Sete de Setembro, 533 - Vila Dr. Laurindo, Tatuí - SP, Brasil","Tatuí, SP",4.3,"parque, ponto de interesse, estabelecimento",-233.465.358,-4.783.396.519.999.990,ChIJWV5QYNDexZQRPhp8SHa0jk4
Sítio santa rosa,"Rua Teófilo de Andrade - Gama, Tatuí - SP, Brasil","Tatuí, SP",4.6,"parque, ponto de interesse, estabelecimento",-233.973.002,-47.834.462,ChIJ0-6_rwXdxZQRctt-4Z8LO7w
Praça do Carroção,"R. Rui Barbosa, 530-576 - Jardim Nossa Sra. de Fátima, Tatuí - SP, 18276-460, Brasil","Tatuí, SP",4.6,"parque, ponto de interesse, estabelecimento",-2.335.999,-478.699.807,ChIJxaA4iBrZxZQRloHGtxHqh9A
Praça Paulo Setúbal,"Centro, Tatuí - SP, Brasil","Tatuí, SP",4.5,"parque, ponto de interesse, estabelecimento",-233.521.071,-478.469.412,ChIJVZwHJ-3ZxZQRiy2cW-K8KOE
Represa de Tatuí,"Tatuí - SP, Brasil","Tatuí, SP",4.8,"ponto de interesse, estabelecimento",-233.790.789,-4.789.523.639.999.990,ChIJ56dChMjZxZQRDjxYxjjR03c
JC EXCURSÕES,"R. Cecílio Boneder, nº 273 - Vila Nova Esperança, Tatuí - SP, 18278-003, Brasil","Tatuí, SP",0.0,"agência de viagens, ponto de interesse, estabelecimento",-233.423.195,-478.537.705,ChIJoYBfIovZxZQRzITLMzO2oaA
Estação Ferroviária de Tatui,"Av. Cel. Firmo Viêira de Camargo, 950 - Centro, Tatuí - SP, 18270-770, Brasil","Tatuí, SP",3.8,"museu, ponto de interesse, estabelecimento",-233.501.445,-478.347.813,ChIJK0ZwSIXfxZQRwXzWKi5AKC8
"Praça Da Santa, Praça Martinho Guedes","592, R. Juvenal de Campos, 500 - Centro, Tatuí - SP, 18270-330, Brasil","Tatuí, SP",4.4,"ponto de interesse, estabelecimento",-233.514.315,-478.487.886,ChIJ5XqWYi7ZxZQRd-4f8uvsI9Q
Foco Viagens e Turismo,"R. Treze de Maio, 1129 - Centro, Tatuí - SP, 18270-210, Brasil","Tatuí, SP",4.9,"agência de viagens, ponto de interesse, estabelecimento",-233.538.192,-478.473.725,ChIJl_oWDS7ZxZQRqmzTVpxxOQ8
Centro Cultural de Tatuí,"Prç. Martinho Guedes, 12 - Centro, Tatuí - SP, 18270-320, Brasil","Tatuí, SP",4.5,"ponto de interesse, estabelecimento",-233.507,-478.485.656,ChIJR6MxjC7ZxZQRfkV7exM2sFk
Teatro Procópio Ferreira,"Rua São Bento, 415 - Centro, Tatuí - SP, 18270-820, Brasil","Tatuí, SP",4.8,"ponto de interesse, estabelecimento",-233.484.587,-478.439.446,ChIJd04_kSzZxZQRJQfv6PdK4U0
Tatuí Turismo,"R. Treze de Maio, 771 - Centro, Tatuí - SP, 18270-210, Brasil","Tatuí, SP",4.6,"agência de viagens, ponto de interesse, estabelecimento",-23.350.882,-47.848.966,ChIJfUmJ8i7ZxZQR-_iq5iXgXjA
Basílica Santuário Nossa Senhora da Conceição,"Praça da Matriz, 105 - Centro, Tatuí - SP, 18270-295, Brasil","Tatuí, SP",5.0,"igreja, local de culto, ponto de interesse, estabelecimento",-233.491.576,-478.488.248,ChIJGfj-E57ZxZQRATQeXZTDA6A
Mercado municipal,"Largo do Mercado - Centro, Tatuí - SP, 18270-353, Brasil","Tatuí, SP",3.9,"ponto de interesse, estabelecimento",-233.509.809,-478.511.891,ChIJdTFFXCzZxZQRTPs2HOlAAm4
Aeroclube de Tatuí,"Via municipal Karlheinz Jahmann, s/n - Fragas, Tatuí - SP, 18270-970, Brasil","Tatuí, SP",4.6,"ponto de interesse, estabelecimento",-233.306.216,-478.790.509,ChIJ2YztgIvYxZQRWaVs-CAVl-A
Sítio do Pica Pau Amarelo Taubaté - Museu Monteiro Lobato,"Av. Monteiro Lobato, s/n - Chacara do Visc., Taubaté - SP, 12050-730, Brasil","Taubaté, SP",4.4,"museu, atração turística, ponto de interesse, estabelecimento",-230.220.146,-455.647.483,ChIJrUWi-v_4zJQRxhvmazFI1oA
Museu de Historia Natural de Taubate,"R. Juvenal Dias de Carvalho, 111 - Jardim do Sol, Taubaté - SP, 12070-640, Brasil","Taubaté, SP",4.7,"atração turística, museu, ponto de interesse, estabelecimento",-230.156.905,-4.553.645.880.000.000,ChIJCbOYEHf5zJQRk9UtlhtdRcs
Parque Vale do Itaim,"R. José de Lima, 450 - Jardim Sandra Maria, Taubaté - SP, 12081-340, Brasil","Taubaté, SP",4.2,"parque, atração turística, ponto de interesse, estabelecimento",-230.372.505,-4.553.380.629.999.990,ChIJI8i-JFv5zJQRibXOay-MU9o
Museu Mazzaropi,"Estr. Amácio Mazaropi, 249 - Itaim, Taubaté - SP, 12086-020, Brasil","Taubaté, SP",4.8,"museu, atração turística, ponto de interesse, estabelecimento",-230.452.494,-45.529.009,ChIJy4pJDlT5zJQRdUvaRy15Omw
Parque Municipal Cesar Varejão,"R. Espanha, 180 - Jardim das Nações, Taubaté - SP, 12030-380, Brasil","Taubaté, SP",4.5,"parque, ponto de interesse, estabelecimento",-23.032.197,-455.751.217,ChIJjTP9GfH4zJQRiRd2WJw5N8M
Catedral de São Francisco das Chagas,"Praça Dom Epaminondas, 30 - Centro, Taubaté - SP, 12010-020, Brasil","Taubaté, SP",4.8,"atração turística, igreja, local de culto, ponto de interesse, estabelecimento",-23.026.719,-455.558.992,ChIJgwCZDwX5zJQR2saMbqeF-N4
Circuito Turístico de Taubaté SP,"Praça Cristo Redentor - Alto de São Pedro, Taubaté - SP, 12082-310, Brasil","Taubaté, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-23.035.881,-455.465.618,ChIJAZLg7wBXzJQRG4Jdzt07QnI
Cachoeira da Pedra Grande,"Estr. Pedra Grande - Da - Da Rocinha, Taubaté - SP, Brasil","Taubaté, SP",4.2,"atração turística, ponto de interesse, estabelecimento,Cachoeira",-230.926.348,-453.688.949,ChIJgyqaT4MfzZQRSYkvFEiyw-U
Mirante do Quiririm,"R. Helvino de Moraes - Quiririm, Taubaté - SP, 12043-300, Brasil","Taubaté, SP",4.6,"atração turística, parque, ponto de interesse, estabelecimento",-230.262.844,-456.298.799,ChIJJ-siW0pXzJQRKBfnTadyfds
Horto Municipal de Taubaté,"Av. Santa Luiza de Marillac, s/n - Vila São José, Taubaté - SP, 12070-350, Brasil","Taubaté, SP",4.3,"parque, ponto de interesse, estabelecimento",-230.180.647,-455.350.914,ChIJN4pW9nr5zJQR9FWY9ABmXr8
Sertões de Taubaté,"Itaim, Taubaté - SP, 12086-010, Brasil","Taubaté, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-230.463.727,-4.552.492.789.999.990,ChIJvXLZeaL7zJQRELEutl3v2Cc
Bica do Bugre,"R. Juca Esteves, 20 - Centro, Taubaté - SP, 12080-330, Brasil","Taubaté, SP",4.0,"atração turística, ponto de interesse, estabelecimento",-230.276.412,-455.526.021,ChIJH-Gr5g_5zJQR0TdYCx4VzQI
Santuário Diocesano de Santa Teresinha,"Praça Santa Terezinha - Centro, Taubaté - SP, 12010-130, Brasil","Taubaté, SP",4.8,"atração turística, igreja, local de culto, ponto de interesse, estabelecimento",-230.319.227,-455.606.561,ChIJpR8KIR35zJQRkcGPsuOh36Y
Parque Municipal,"Itaim, Taubaté - SP, 12081-410, Brasil","Taubaté, SP",4.3,"parque, ponto de interesse, estabelecimento",-230.369.198,-45.533.202,ChIJP15GF1v5zJQRqV4j7zj8E_w
Passarela Ferroviária da Marrocos,"R. Marrocos, 159 - Jardim das Nações, Taubaté - SP, 12030-211, Brasil","Taubaté, SP",0.0,"atração turística, ponto de interesse, estabelecimento",-230.361.015,-4.558.698.099.999.990,ChIJr4nOHJb5zJQRzdEldWJY7AI
Museu Histórico e Pedagógico Índia Vanuire,"R. Coroados, 521 - Centro, Tupã - SP, 17600-010, Brasil","Tupã, SP",4.8,"museu, atração turística, ponto de interesse, estabelecimento",-219.342.502,-505.150.939,ChIJpUJ2Ff-3lZQR5oiUdG3Q68I
"Fazenda Palma, Varpa, Tupã - SP","Varpa, Tupã - SP, Brasil","Tupã, SP",4.7,"atração turística, local de culto, ponto de interesse, estabelecimento",-220.925.838,-504.994.237,ChIJj6r7pdSllZQRVIJNLGd2Wbw
"Portal Distrito de Varpa, Tupã - SP","Tupã, SP, Brasil","Tupã, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-220.514.941,-506.061.529,ChIJoVqpyJmzlZQRWkh315wH94k
Parque do Atleta,"R. Marília, S/n - Vila Santa Inez, Tupã - SP, Brasil","Tupã, SP",4.0,"parque, ponto de interesse, estabelecimento",-21.936.825,-504.908.677,ChIJ_zza8g-4lZQRxwAozhzUMdw
Solar Luiz de Souza Leão,"Centro - R. Caingangs, 600 - Vila Santa Inez, Tupã - SP, 17600-380, Brasil","Tupã, SP",4.9,"museu, atração turística, ponto de interesse, estabelecimento",-219.337.981,-505.148.916,ChIJI1O_Ev-3lZQRQ9gXcwHzWGU
Expedição Varpa,"Av. Consolação, 135 - Varpa, Tupã - SP, 17560-000, Brasil","Tupã, SP",4.8,"acampamento, parque, agência de viagens, hospedagem, ponto de interesse, estabelecimento",-220.797.463,-505.362.346,ChIJA12rnj6wlZQR4HNxCmyM0j4
Fazenda Palma,"Unnamed Road - Varpa, Tupã - SP, Brasil","Tupã, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-220.865.707,-505.212.401,ChIJU7pUZfexlZQRhOh1JQQRbVI
Eco Thermas Tupã.,"Estrada Tupa ao Bairro São Bento Km 11, 3 Vendas, Tupã - SP, 17626-899, Brasil","Tupã, SP",4.6,"parque de diversões, ponto de interesse, estabelecimento",-218.510.417,-504.832.763,ChIJoTwvlGXFlZQRm1LPXh22lcA
Praça Quinhentos Anos,"Vila Abarca, Tupã - SP, Brasil","Tupã, SP",4.1,"parque, ponto de interesse, estabelecimento",-219.237.248,-505.114.805,ChIJy9C3U6fHlZQRPUUdBcNabYs
Praça da Figueira,"R. Clóvis de Oliveira, 302-352 - Jardim Itaipu, Tupã - SP, 17602-480, Brasil","Tupã, SP",4.4,"parque, ponto de interesse, estabelecimento",-219.334.669,-504.937.756,ChIJw1vHRg24lZQRwYz2fn8AdCI
Distrito de Varpa,"Varpa, Tupã - SP, Brasil","Tupã, SP",4.0,"atração turística, ponto de interesse, estabelecimento",-220.827.462,-50.516.788,ChIJo3Pk3OWxlZQRF4ny9Dp2SnQ
Renata Moraes Turismo,"Av. Tabajaras, 1485 - Centro, Tupã - SP, 17604-020, Brasil","Tupã, SP",5.0,"agência de viagens, ponto de interesse, estabelecimento",-219.379.558,-505.174.501,ChIJ69CM_Pq3lZQRYedmTFGMd3k
Museu da Cachaça - Agua Doce Cachaçaria,"R. Nhambiquaras, 380 - Jardim America, Tupã - SP, 17600-575, Brasil","Tupã, SP",0.0,"museu, ponto de interesse, estabelecimento",-219.314.803,-505.248.133,ChIJ0Ruq8ILJlZQRxeDbkG9zsgw
Fazenda Palma Ecoturismo,"Fazenda Palma Ecoturismo - Varpa, Tupã - SP, 17625-970, Brasil","Tupã, SP",4.5,"parque, hospedagem, restaurante, alimentação, ponto de interesse, estabelecimento",-220.834.125,-505.168.846,ChIJKQFzHU2llZQRnML29C-KGiQ
Bate e Volta Tatinha Marta,"R. Paiaquas, 240 - Centro, Tupã - SP, 17604-040, Brasil","Tupã, SP",5.0,"agência de viagens, ponto de interesse, estabelecimento",-219.325.729,-505.087.252,ChIJITYdFLb3H0oR1h0oKEakBFA
Estância Kruklis,"Unnamed Road, Tupã - SP, Brasil","Tupã, SP",4.7,"ponto de interesse, estabelecimento",-220.850.981,-50.540.821,ChIJMX8SdDuwlZQRVH1_iE6hSX0
Viajantes na Web,"Av. Lélio Pizza, 505 - Vila Tupa Mirim I, Tupã - SP, 17600-710, Brasil","Tupã, SP",0.0,"agência de viagens, ponto de interesse, estabelecimento",-219.360.161,-505.072.057,ChIJJ3u4KDi5lZQR1kaO0KohXIM
Pátio ferroviário de Votuporanga ZVP,"Votuporanga, SP, Brasil","Votuporanga, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-204.380.899,-500.028.858,ChIJi4qTntlZvZQRde_j_NPM5HU
Estância Versut,"Av. Nasser Marão - Votuporanga, SP, Brasil","Votuporanga, SP",5.0,"atração turística, ponto de interesse, estabelecimento",-204.209.691,-499.389.836,ChIJofk_3LVZvZQR6twUsQMjpXk
Catedral Nossa Senhora Aparecida,"R. Alagoas - Patrimonio Velho, Votuporanga - SP, 15500-003, Brasil","Votuporanga, SP",4.9,"atração turística, igreja, local de culto, ponto de interesse, estabelecimento",-204.208.422,-499.751.927,ChIJW3-Q1iBZvZQRiZZewebMDcY
"Museu Municipal ""Edward Coruripe Costa""","Parque da Cultura - Av. Francisco Ramalho de Mendonça, 3112 - Jardim Alvorada, Votuporanga - SP, 15500-370, Brasil","Votuporanga, SP",4.7,"museu, ponto de interesse, estabelecimento",-204.214.522,-499.560.956,ChIJd9fNarNZvZQRtm143HlDz8k
Praça Matriz,"R. Amazonas, 3571-3675 - Vila Muniz, Votuporanga - SP, 15500-003, Brasil","Votuporanga, SP",4.7,"parque, ponto de interesse, estabelecimento",-204.198.905,-499.757.451,ChIJJYHb3iBZvZQRxvtJWWXE_8M
Concha Acústica,"R. São Paulo, 4534 - Patrimonio Velho, Votuporanga - SP, 15500-003, Brasil","Votuporanga, SP",4.5,"ponto de interesse, estabelecimento",-20.421.205,-499.748.894,ChIJ94f6KSdZvZQRHxC2cdC2aus
Museu Rapassi,"R. São Paulo, 3784 - Mezanino, Votuporanga - SP, 15500-466, Brasil","Votuporanga, SP",5.0,"museu, ponto de interesse, estabelecimento",-2.041.915,-499.759.475,ChIJty9N05BZvZQRGxbZJxN7kzY
"Centro de Informações Culturais e Turísticas ""Marão Abdo Alfagali""","Parque da Cultura - Av. Francisco Ramalho de Mendonça, 3112 - Jardim Alvorada, Votuporanga - SP, 15500-370, Brasil","Votuporanga, SP",4.7,"ponto de interesse, estabelecimento",-204.214.628,-499.561.214,ChIJz3GWdEhZvZQRZUvHy1daL8w
Biblioteca Municipal Parque Da Cultura,"R. Ângelo Bimbato, 1-191 - Jardim Alvorada, Votuporanga - SP, 15505-010, Brasil","Votuporanga, SP",4.8,"biblioteca, ponto de interesse, estabelecimento",-204.216.983,-4.995.521.489.999.990,ChIJRdb8aEhZvZQR9O_xAOFzFic
Parque Boa Vista 2,"Votuporanga, SP, Brasil","Votuporanga, SP",4.2,"parque, ponto de interesse, estabelecimento",-20.399.296,-500.029.723,ChIJBWxRPmFYvZQRjXuWEg7qldE
Praça São Bento,"3110, R. Pernambuco, 3000 - Vila Sao Vicente, SP, Brasil","Votuporanga, SP",4.4,"ponto de interesse, estabelecimento",-204.253.376,-499.722.099,ChIJeSbdVC9ZvZQRqk2maylyd_o
Parque Aquático Savério Maranho,"Av. Pref. Mário Pozzobon - Primeiro Distrito Industrial, Votuporanga - SP, Brasil","Votuporanga, SP",4.8,"ponto de interesse, estabelecimento",-20.408.161,-499.661.723,ChIJxyFcw0BZvZQRYlQ0dwT81FY
João Votu Turismo,"R. Sebastião de Lima Braga, 2417 - Pozzobon, Votuporanga - SP, 15503-045, Brasil","Votuporanga, SP",0.0,"agência de viagens, ponto de interesse, estabelecimento",-20.400.185,-499.727.231,ChIJpdJvZaVZvZQR8MQlVKk-sUQ
Posto de Informações Turísticas,"Av. Francisco Ramalho de Mendonça, 3112 - Jardim Alvorada, Votuporanga - SP, 15500-370, Brasil","Votuporanga, SP",4.3,"agência de viagens, ponto de interesse, estabelecimento",-20.421.537,-49.956.053,ChIJFcbelAtZvZQRMbiZVxMhDms
